country,confirmed,deaths,incident_rate,case_fatality_ratio,last_update,lat,long
US,25198,367,43537.908632248254,1.456464798793555,2023-03-10 04:21:03,37.47088263,-82.39487445
US,6503,51,52617.52568978073,0.7842534214977702,2023-03-10 04:21:03,37.83218794,-83.82553961
US,22161,329,34104.86464857877,1.4845900455755607,2023-03-10 04:21:03,37.10466131,-84.57629079
US,879,23,41698.29222011385,2.616609783845279,2023-03-10 04:21:03,38.51923469,-84.05055616
US,6680,70,40011.97963462114,1.0479041916167664,2023-03-10 04:21:03,37.36642393,-84.31176452
US,9819,79,40143.090760425184,0.804562582747734,2023-03-10 04:21:03,38.19484205,-83.42088935
US,8412,100,46934.10701333482,1.1887779362815025,2023-03-10 04:21:03,36.99308373,-85.06070117
US,22918,124,40204.19619675812,0.5410594292695697,2023-03-10 04:21:03,38.29622293,-84.5816631
US,16931,186,34536.145561357705,1.0985765755123738,2023-03-10 04:21:03,38.21476019,-85.194223
US,7547,104,40636.44195563214,1.3780310056976282,2023-03-10 04:21:03,36.74058474,-86.58047435
US,7089,67,36633.765696863215,0.9451262519396247,2023-03-10 04:21:03,38.03223971,-85.32749335
US,11868,146,46055.3378089953,1.2301988540613413,2023-03-10 04:21:03,37.3677562,-85.3329931
US,3570,48,29038.55539287457,1.3445378151260505,2023-03-10 04:21:03,36.8381152,-87.17878374
US,5128,50,35001.023820899594,0.9750390015600624,2023-03-10 04:21:03,36.80767017,-87.87333656
US,2761,48,32593.554479990555,1.7385005432814198,2023-03-10 04:21:03,38.61056487,-85.33775972
US,2504,0,,0.0,2023-03-10 04:21:03,,
US,5532,63,38467.42229330367,1.13882863340564,2023-03-10 04:21:03,37.66166713,-87.94300009
US,55374,428,41667.16831206357,0.7729259219128111,2023-03-10 04:21:03,36.99903045,-86.42672751
US,5103,71,42190.98801157503,1.3913384283754655,2023-03-10 04:21:03,37.75599461,-85.17407732
US,8354,106,41085.91944130232,1.2688532439549915,2023-03-10 04:21:03,36.80310688,-84.8251971
US,4920,52,38015.76263328697,1.056910569105691,2023-03-10 04:21:03,37.52168356,-87.67989953
US,17191,234,47405.14008382969,1.3611773602466406,2023-03-10 04:21:03,36.75700531,-84.14541217
US,3577,31,49979.04149783429,0.8666480290746436,2023-03-10 04:21:03,37.73941626,-83.49303612
US,9530,60,35647.49008752899,0.6295907660020986,2023-03-10 04:21:03,38.04178222,-84.7417556
US,18944,311,30532.677895076155,1.6416807432432432,2023-03-10 04:21:03,30.2950649,-92.41419698
US,9060,147,35353.33827603699,1.6225165562913908,2023-03-10 04:21:03,30.65385745,-92.82442028
US,45368,311,35834.57078765284,0.685505201904426,2023-03-10 04:21:03,30.20406249,-90.9132841
US,6803,73,31076.69818646933,1.0730560047038071,2023-03-10 04:21:03,29.89946234,-91.06461642
US,14381,218,35823.535273017136,1.5158890202350324,2023-03-10 04:21:03,31.07796211,-92.00079449
US,11209,145,29893.05811131557,1.293603354447319,2023-03-10 04:21:03,30.64836518,-93.34173616
US,5002,117,37776.60297560608,2.3390643742502997,2023-03-10 04:21:03,32.34569994,-93.05398492
US,51124,549,40242.76009729296,1.0738596353962915,2023-03-10 04:21:03,32.67932307,-93.60460152
US,88694,1289,36924.44755291336,1.4533113852120776,2023-03-10 04:21:03,32.57991587,-93.88375652
US,68184,746,33516.19182445585,1.0940983221870233,2023-03-10 04:21:03,30.22931235,-93.35400434
US,4607,58,46450.89735833838,1.2589537660082484,2023-03-10 04:21:03,32.0902519,-92.11752148
US,1387,10,19891.00817438692,0.7209805335255948,2023-03-10 04:21:03,29.87592238,-93.19310676
US,3141,63,33084.05308615968,2.005730659025788,2023-03-10 04:21:03,31.66778967,-91.84526385
US,4113,85,26247.606892150605,2.0666180403598347,2023-03-10 04:21:03,32.82308512,-92.99526883
US,6468,91,33584.29825016875,1.406926406926407,2023-03-10 04:21:03,31.44817835,-91.63814433
US,9787,146,35637.03892509922,1.491774803310514,2023-03-10 04:21:03,32.05457447,-93.74130302
US,144599,1430,32859.00299732536,0.9889418322395037,2023-03-10 04:21:03,30.53842039,-91.09777565
US,3349,39,48812.12651217024,1.1645267243953419,2023-03-10 04:21:03,32.73926954,-91.23425694
US,8365,179,43715.70420695061,2.1398684997011355,2023-03-10 04:21:03,30.84425359,-91.04976723
US,10224,165,30615.361581075013,1.613849765258216,2023-03-10 04:21:03,30.72985248,-92.39915924
US,8879,195,44361.72870347239,2.1961932650073206,2023-03-10 04:21:03,32.13675181,-91.67589857
US,7541,100,33681.71870114788,1.3260840737302746,2023-03-10 04:21:03,31.59882456,-92.56124347
US,23908,274,34237.43376772161,1.1460598962690314,2023-03-10 04:21:03,29.86803617,-91.75871777
US,11668,157,35889.39128295038,1.3455605073705863,2023-03-10 04:21:03,30.25734305,-91.3499598
US,5604,85,35594.51219512195,1.516773733047823,2023-03-10 04:21:03,32.30251776,-92.55692092
US,142493,1471,32946.89162599164,1.0323314127711536,2023-03-10 04:21:03,29.74075478,-90.11115756
US,8197,174,26131.72660035705,2.122727827253873,2023-03-10 04:21:03,30.26896765,-92.81210004
US,5091,72,34186.14020950846,1.4142604596346493,2023-03-10 04:21:03,31.67884782,-92.15907765
US,79177,542,32397.806784238302,0.6845422281723228,2023-03-10 04:21:03,30.2049055,-92.06959876
US,35001,411,35856.536972155634,1.1742521642238792,2023-03-10 04:21:03,29.52470226,-90.40976986
US,15460,161,33075.17864019511,1.0413971539456663,2023-03-10 04:21:03,32.6003154,-92.6659741
US,47327,488,33615.55235139109,1.0311238827730471,2023-03-10 04:21:03,30.44143993,-90.73061664
US,3940,65,35978.44945667063,1.649746192893401,2023-03-10 04:21:03,32.36918118,-91.23973355
US,8513,145,34224.49143684168,1.7032773405380006,2023-03-10 04:21:03,32.81686191,-91.80421614
US,13037,188,34165.83678389853,1.4420495512771343,2023-03-10 04:21:03,31.72321584,-93.09816516
US,114250,1196,29284.059219160103,1.0468271334792123,2023-03-10 04:21:03,30.06971951,-89.92660315
US,64890,866,42334.56637895602,1.334566188935121,2023-03-10 04:21:03,32.47645559,-92.15704172
US,0,0,,,2022-09-12 23:21:04,,
US,7939,49,34224.2531361814,0.6172061972540622,2023-03-10 04:21:03,29.42245447,-89.60322085
US,7975,98,36700.41417395306,1.2288401253918495,2023-03-10 04:21:03,30.71409502,-91.60209535
US,42728,612,32956.929532272,1.4323160456843287,2023-03-10 04:21:03,31.19778499,-92.52997303
US,2577,59,30525.94171997157,2.2894838960031043,2023-03-10 04:21:03,32.09530039,-93.34213308
US,9019,107,44821.58831130106,1.186384299811509,2023-03-10 04:21:03,32.41391005,-91.76634876
US,8030,127,33620.83403115056,1.5815691158156913,2023-03-10 04:21:03,31.56388699,-93.55433981
US,14458,120,30602.82787232241,0.8299903167796375,2023-03-10 04:21:03,29.87761636,-89.51887093
US,17250,158,32485.87570621469,0.9159420289855073,2023-03-10 04:21:03,29.90709658,-90.35555967
US,2276,27,22463.482037110145,1.1862917398945518,2023-03-10 04:21:03,30.82210324,-90.71013176
US,7351,80,34845.46833522943,1.0882873078492723,2023-03-10 04:21:03,30.02531716,-90.80212061
US,13287,191,31017.57826178304,1.4374952961541356,2023-03-10 04:21:03,30.12597499,-90.4753503
US,27848,437,33909.697530563535,1.5692329790290147,2023-03-10 04:21:03,30.59724262,-92.00135806
US,15850,199,29664.427018023245,1.2555205047318612,2023-03-10 04:21:03,30.13112107,-91.61403569
US,15309,288,31022.533841290428,1.88124632569077,2023-03-10 04:21:03,29.69262097,-91.44702164
US,91451,943,35116.8693528506,1.0311532952072695,2023-03-10 04:21:03,30.40942847,-89.95642711
US,45249,674,33577.969396993125,1.489535680346527,2023-03-10 04:21:03,30.62888673,-90.40664996
US,1334,13,30779.88001845869,0.974512743628186,2023-03-10 04:21:03,32.00760749,-91.32915234
US,38963,454,35273.08280750672,1.1652080178631008,2023-03-10 04:21:03,29.37343766,-90.82626855
US,1242,0,,0.0,2023-03-10 04:21:03,,
US,8802,144,39813.64212049937,1.6359918200408998,2023-03-10 04:21:03,32.83121059,-92.3749373
US,19103,247,32099.94790878997,1.2929906297440192,2023-03-10 04:21:03,29.83517605,-92.30292538
US,11781,202,24839.23338042126,1.7146252440370087,2023-03-10 04:21:03,31.10884837,-93.18153838
US,16287,276,35257.825691648264,1.694603057653343,2023-03-10 04:21:03,30.85288548,-90.03866652
US,14458,203,37709.96348461137,1.4040669525522202,2023-03-10 04:21:03,32.70847669,-93.33121835
US,9676,93,36561.49631588891,0.9611409673418768,2023-03-10 04:21:03,30.46058217,-91.30989571
US,4853,77,44810.71098799631,1.5866474345765507,2023-03-10 04:21:03,32.78550125,-91.461201
US,3364,51,21608.427543679343,1.5160523186682522,2023-03-10 04:21:03,30.87882871,-91.4148538
US,5565,75,40024.45339470656,1.3477088948787062,2023-03-10 04:21:03,31.94449367,-92.63789413
US,28509,335,26329.69143954857,1.1750675225367428,2023-03-10 04:21:03,44.1664747,-70.20380627
US,18328,199,27332.786518529567,1.0857704059362723,2023-03-10 04:21:03,46.65926321,-68.59841248
US,66462,498,22529.262414280533,0.7493003520808883,2023-03-10 04:21:03,43.8370751,-70.37226999
US,7323,71,24249.147322759032,0.9695479994537758,2023-03-10 04:21:03,44.97330019,-70.44381045
US,10199,119,18548.0204411952,1.1667810569663692,2023-03-10 04:21:03,44.59816444,-68.38401854
US,30176,309,24673.349577275923,1.0239925768822906,2023-03-10 04:21:03,44.40759555,-69.76738544
US,8147,55,20484.26028361661,0.6750951270406285,2023-03-10 04:21:03,44.11486325,-69.10529169
US,6944,44,20049.66218167119,0.6336405529953917,2023-03-10 04:21:03,44.05996956,-69.54227124
US,0,0,,,2020-08-07 22:34:20,,
US,14603,177,25188.443294523506,1.2120797096487024,2023-03-10 04:21:03,44.49952995,-70.75682123
US,37661,391,24752.87220338092,1.0382092881229918,2023-03-10 04:21:03,45.40194593,-68.65020455
US,3929,46,23407.80458742925,1.1707813693051667,2023-03-10 04:21:03,45.83839062,-69.2860223
US,7034,48,19617.3583221776,0.6823997725334091,2023-03-10 04:21:03,43.95415864,-69.85074999
US,12972,123,25695.269788447826,0.9481961147086031,2023-03-10 04:21:03,45.51229767,-69.95995554
US,1,0,,0.0,2023-03-10 04:21:03,,
US,8086,80,20360.065466448446,0.9893643334157803,2023-03-10 04:21:03,44.4858305,-69.12061935
US,5748,72,18317.98336467064,1.2526096033402923,2023-03-10 04:21:03,45.01607142,-67.62813524
US,52008,361,25047.076444440165,0.6941239809260114,2023-03-10 04:21:03,43.47808377,-70.71052375
US,21731,392,30860.883890025,1.8038746491187705,2023-03-10 04:21:03,39.62357628,-78.69280486
US,119808,1277,20683.86869555309,1.065872061965812,2023-03-10 04:21:03,39.00670238,-76.60329337
US,172399,2826,20836.989496839386,1.6392206451313522,2023-03-10 04:21:03,39.45784712,-76.62911955
US,149524,1966,25194.02180323173,1.3148390893769561,2023-03-10 04:21:03,39.30211911,-76.61151012
US,14785,173,15979.465009456904,1.1701048359824147,2023-03-10 04:21:03,38.53961642,-76.56820632
US,7330,92,21942.166077950067,1.2551159618008185,2023-03-10 04:21:03,38.87172293,-75.82904158
US,28133,475,16701.39569122632,1.6884086304340098,2023-03-10 04:21:03,39.56453592,-77.02373735
US,20355,286,19789.995624908854,1.40506018177352,2023-03-10 04:21:03,39.56647682,-75.94627411
US,38706,408,23708.63117661111,1.0541001395132537,2023-03-10 04:21:03,38.51092331,-76.98580666
US,9556,116,29928.904757430548,1.2138970280452073,2023-03-10 04:21:03,38.45413522,-76.02752426
US,58504,620,22540.81149078972,1.059756597839464,2023-03-10 04:21:03,39.47296601,-77.39999394
US,7197,124,24805.266423106088,1.7229401139363625,2023-03-10 04:21:03,39.52786077,-79.27355126
US,50109,679,19616.662947608253,1.355045999720609,2023-03-10 04:21:03,39.55010644,-76.3077594
US,64177,462,19704.93413982621,0.7198840706171993,2023-03-10 04:21:03,39.25305293,-76.93126208
US,3953,79,20353.20770260529,1.9984821654439666,2023-03-10 04:21:03,39.24976208,-76.04741541
US,245966,2375,23409.994213315465,0.9655806087020157,2023-03-10 04:21:03,39.13676329,-77.20358245
US,229478,2386,25236.02620399482,1.0397510872501938,2023-03-10 04:21:03,38.83070039,-76.8496441
US,8845,131,17556.221591472975,1.4810627473148672,2023-03-10 04:21:03,39.06198912,-76.03530977
US,6190,79,24164.58463460337,1.2762520193861067,2023-03-10 04:21:03,38.1163542,-75.75118623
US,24582,251,21656.24174081579,1.0210723293466764,2023-03-10 04:21:03,38.30058422,-76.6062928
US,7234,115,19456.17385223636,1.5897152336190212,2023-03-10 04:21:03,38.76618159,-76.10882561
US,0,35,,,2023-03-10 04:21:03,,
US,40989,643,27136.22731696337,1.56871355729586,2023-03-10 04:21:03,39.60835778,-77.82002295
US,24868,366,24001.775907498384,1.4717709506192698,2023-03-10 04:21:03,38.37301947,-75.62705831
US,10878,188,20808.78414568827,1.728258871116014,2023-03-10 04:21:03,38.21274277,-75.33200012
US,49617,785,23295.459880745573,1.5821190317834612,2023-03-10 04:21:03,41.72980578,-70.28854339
US,35456,480,28377.5131258804,1.3537906137184115,2023-03-10 04:21:03,42.37428441,-73.20524838
US,182344,2555,32260.883872919603,1.4011977361470627,2023-03-10 04:21:03,41.79228404,-71.10872211
US,8316,26,28944.34582854756,0.3126503126503126,2023-03-10 04:21:03,41.40674725,-70.68763497
US,256987,3272,32569.82588836476,1.2732161549027772,2023-03-10 04:21:03,42.6687626,-70.94687179
US,14736,198,20997.435166714164,1.3436482084690553,2023-03-10 04:21:03,42.58119713,-72.58602547
US,172065,2138,36894.36758639026,1.2425536861069943,2023-03-10 04:21:03,42.13440424,-72.63235561
US,39721,453,24697.50668407636,1.1404546713325445,2023-03-10 04:21:03,42.33997957,-72.65898478
US,437431,4822,27140.986002969537,1.1023452841705321,2023-03-10 04:21:03,42.48607732,-71.39049229
US,173673,2330,24572.600898447174,1.3416017458096539,2023-03-10 04:21:03,42.16073095,-71.20530408
US,143587,1962,27549.203571743776,1.3664189655052337,2023-03-10 04:21:03,41.94070556,-70.80802823
US,268158,2242,33356.84351548127,0.8360742547304201,2023-03-10 04:21:03,42.3279514,-71.07850442
US,201538,5,,0.002480921712034455,2023-03-10 04:21:03,,
US,240708,3065,28979.246877641093,1.2733270186283796,2023-03-10 04:21:03,42.35026951,-71.90493363
US,1933,79,18577.60691975012,4.086911536471805,2023-03-10 04:21:03,44.6846864,-83.59507875
US,2125,19,23331.137461572245,0.8941176470588236,2023-03-10 04:21:03,46.41292944,-86.60260122
US,32211,404,27278.73239555898,1.2542299214554034,2023-03-10 04:21:03,42.59147037,-85.89102866
US,6584,161,23179.01777856011,2.445321992709599,2023-03-10 04:21:03,45.03477666,-83.62212411
US,5281,76,22641.91390842052,1.4391213785267942,2023-03-10 04:21:03,44.99690221,-85.15503082
US,3914,88,26298.461331720755,2.2483392948390395,2023-03-10 04:21:03,44.0636262,-83.89277559
US,2613,62,31830.917285905714,2.3727516264829696,2023-03-10 04:21:03,46.6720582,-88.36363591
US,16986,193,27597.075548334687,1.1362298363358059,2023-03-10 04:21:03,42.59513984,-85.30834519
US,31763,690,30800.1861800128,2.172338884866039,2023-03-10 04:21:03,43.70639106,-83.98731479
US,4143,77,23319.82438365417,1.8585566014965,2023-03-10 04:21:03,44.63899297,-86.01608482
US,42080,691,27431.37267684044,1.6421102661596958,2023-03-10 04:21:03,41.95447397,-86.4131308
US,13520,214,31068.318128547464,1.5828402366863905,2023-03-10 04:21:03,41.91600556,-85.05929476
US,42622,686,31769.76572574333,1.6094974426352588,2023-03-10 04:21:03,42.24633834,-85.00493569
US,13133,172,25359.646243265684,1.3096779106068681,2023-03-10 04:21:03,41.91522292,-85.99405727
US,5871,70,22457.254331943543,1.1923011412025208,2023-03-10 04:21:03,45.37790017,-85.19614053
US,5802,131,22954.58142111093,2.257842123405722,2023-03-10 04:21:03,45.44787015,-84.50122149
US,10283,120,27532.19631047685,1.166974618302052,2023-03-10 04:21:03,46.29552653,-84.54353449
US,8182,185,26436.187399030696,2.261060865314104,2023-03-10 04:21:03,43.98794227,-84.8481986
US,28166,240,35386.64488975438,0.8520911737555918,2023-03-10 04:21:03,42.94400871,-84.60145248
US,3200,37,22809.89379143204,1.15625,2023-03-10 04:21:03,44.68255561,-84.61006219
US,12472,191,34853.56583948133,1.5314304041051956,2023-03-10 04:21:03,45.9048491,-86.9080745
US,9390,131,37204.32663734696,1.395101171458999,2023-03-10 04:21:03,46.00999672,-87.86961634
US,35077,474,31810.679435557005,1.3513128260683638,2023-03-10 04:21:03,42.59599185,-84.83740035
US,7617,109,22795.15187789915,1.4310095838256531,2023-03-10 04:21:03,45.52625509,-84.89083249
US,329,5,,1.5197568389057752,2023-03-10 04:21:03,,
US,125355,2020,30889.843351494408,1.6114235570978421,2023-03-10 04:21:03,43.02244215,-83.70589709
US,6802,135,26727.96573539236,1.9847103793002059,2023-03-10 04:21:03,43.98901072,-84.38774817
US,4306,78,30812.16457960644,1.8114259173246632,2023-03-10 04:21:03,46.40862701,-89.69377193
US,21552,275,23152.28600893778,1.2759836674090572,2023-03-10 04:21:03,44.69565625,-85.55585247
US,13048,211,32050.305814153424,1.6171060698957695,2023-03-10 04:21:03,43.29265605,-84.60505416
US,12764,225,27988.159193070936,1.762770291444688,2023-03-10 04:21:03,41.88753639,-84.59312019
US,9587,108,26866.38269252326,1.1265255032856993,2023-03-10 04:21:03,46.89988536,-88.68495385
US,9757,166,31493.496013685806,1.701342625807113,2023-03-10 04:21:03,43.83353985,-83.04078453
US,84928,909,29044.54764950104,1.0703183873398643,2023-03-10 04:21:03,42.59716886,-84.37472069
US,20016,208,30938.06513439572,1.0391686650679457,2023-03-10 04:21:03,42.94502238,-85.07413319
US,5696,177,22668.842281211444,3.107443820224719,2023-03-10 04:21:03,44.35486835,-83.63484895
US,3614,101,32658.593891198267,2.794687327061428,2023-03-10 04:21:03,46.20974132,-88.53136251
US,17995,238,25754.23631783833,1.3225896082245068,2023-03-10 04:21:03,43.64060976,-84.84664923
US,50425,645,31811.87306794524,1.279127416955875,2023-03-10 04:21:03,42.24807035,-84.42258681
US,75822,819,28604.951219696228,1.0801614307193164,2023-03-10 04:21:03,42.24542231,-85.53038622
US,4512,70,25013.859629670696,1.551418439716312,2023-03-10 04:21:03,44.68512729,-85.09085699
US,201888,1859,30730.871977532708,0.9208075764780472,2023-03-10 04:21:03,43.03197711,-85.54934642
US,664,16,31379.962192816634,2.4096385542168677,2023-03-10 04:21:03,47.63197653,-88.41434263
US,2471,42,20847.042942714925,1.6997167138810199,2023-03-10 04:21:03,43.99050893,-85.802173
US,24350,476,27794.58262467611,1.9548254620123204,2023-03-10 04:21:03,43.09052506,-83.22153148
US,4441,67,20408.069482101007,1.5086692186444495,2023-03-10 04:21:03,44.94430054,-85.80150326
US,30950,365,31436.958486963056,1.1793214862681745,2023-03-10 04:21:03,41.89475156,-84.06603727
US,58293,540,30361.728170004422,0.9263547938860583,2023-03-10 04:21:03,42.60302282,-83.91297209
US,1676,24,26906.405522555782,1.431980906921241,2023-03-10 04:21:03,46.47227431,-85.54471223
US,2997,40,27752.569682378,1.334668001334668,2023-03-10 04:21:03,46.07028979,-85.04980537
US,300709,4613,34407.16636230909,1.5340412159263608,2023-03-10 04:21:03,42.69158356,-82.92752801
US,4865,107,19810.245133968565,2.199383350462487,2023-03-10 04:21:03,44.33352407,-86.05626916
US,19376,170,29049.910793265262,0.8773740710156895,2023-03-10 04:21:03,46.4338914,-87.64043701
US,8357,117,28674.8558880044,1.400023932033026,2023-03-10 04:21:03,43.99509218,-86.24988902
US,10312,129,23731.38793639104,1.2509697439875873,2023-03-10 04:21:03,43.64064262,-85.32463223
US,7183,85,31532.04565408253,1.1833495753863288,2023-03-10 04:21:03,45.58038692,-87.55370409
US,42516,181,,0.42572208109888043,2023-03-10 04:21:03,,
US,23527,265,28292.60666698735,1.126365452458877,2023-03-10 04:21:03,43.64330771,-84.38804374
US,3591,71,23753.141949993384,1.9771651350598718,2023-03-10 04:21:03,44.33772443,-85.09256478
US,48415,538,32169.435215946844,1.1112258597542084,2023-03-10 04:21:03,41.92734151,-83.53749864
US,17949,247,28094.477836213373,1.376121232380634,2023-03-10 04:21:03,43.31082541,-85.15252824
US,1998,53,21419.382504288165,2.6526526526526526,2023-03-10 04:21:03,45.0275929,-84.12696227
US,48751,722,28087.87435327196,1.4809952616356588,2023-03-10 04:21:03,43.29123859,-86.15176712
US,13711,183,27993.058391180075,1.3346947706221282,2023-03-10 04:21:03,43.554374,-85.80070107
US,385029,4563,30616.563187826818,1.185105537504967,2023-03-10 04:21:03,42.66090111,-83.38595416
US,7754,106,29296.8602410549,1.3670363683260254,2023-03-10 04:21:03,43.64124435,-86.26726673
US,5082,121,24203.45763680526,2.380952380952381,2023-03-10 04:21:03,44.33481032,-84.12725175
US,1344,45,23496.503496503497,3.3482142857142856,2023-03-10 04:21:03,46.6652262,-89.31390481
US,6012,99,25626.598465473147,1.6467065868263473,2023-03-10 04:21:03,43.98992088,-85.32566756
US,1696,61,20580.026695789347,3.5966981132075473,2023-03-10 04:21:03,44.68192279,-84.12939244
US,6790,117,27525.5391600454,1.7231222385861562,2023-03-10 04:21:03,45.02085831,-84.59898295
US,87973,928,30145.290066134392,1.0548691075670944,2023-03-10 04:21:03,42.95996803,-85.9969107
US,9333,55,,0.5893067609557484,2023-03-10 04:21:03,,
US,2383,66,18924.71410419314,2.769618128409568,2023-03-10 04:21:03,45.34018577,-83.91498656
US,5630,130,23439.77684333236,2.3090586145648313,2023-03-10 04:21:03,44.33473082,-84.61067651
US,61110,1087,32072.174200557365,1.77875961381116,2023-03-10 04:21:03,43.33433923,-84.0513121
US,10617,226,25788.195287830946,2.1286615804841293,2023-03-10 04:21:03,43.42406072,-82.82055898
US,2234,19,27600.69187052137,0.8504923903312444,2023-03-10 04:21:03,46.19235734,-86.19972234
US,22230,269,32632.62969378468,1.210076473234368,2023-03-10 04:21:03,42.953928,-84.14585902
US,50560,947,31773.16374239606,1.8730221518987342,2023-03-10 04:21:03,42.92655373,-82.67937954
US,16096,238,26402.46702972246,1.478628230616302,2023-03-10 04:21:03,41.91441767,-85.52797979
US,15728,316,30104.316202507416,2.009155645981689,2023-03-10 04:21:03,43.46606813,-83.41897025
US,29,0,,0.0,2023-03-10 04:21:03,,
US,20826,333,27519.589835749302,1.598962834917891,2023-03-10 04:21:03,42.25190229,-86.01939087
US,109512,643,29790.99621600594,0.5871502666374461,2023-03-10 04:21:03,42.253105,-83.83853204
US,537017,9107,30698.210699674102,1.6958494796254122,2023-03-10 04:21:03,42.28098405,-83.281255
US,8674,129,25791.68029496596,1.4872031358081623,2023-03-10 04:21:03,44.33853602,-85.57712739
US,3702,65,23303.537706156363,1.7558076715289033,2023-03-10 04:21:03,46.60962049,-93.4116826
US,119415,886,33456.983478136615,0.7419503412469121,2023-03-10 04:21:03,45.27476015,-93.24604565
US,10509,102,30529.00676873021,0.9705966314587496,2023-03-10 04:21:03,46.93479392,-95.67158144
US,14406,141,30528.94803763669,0.978758850478967,2023-03-10 04:21:03,47.97373527,-94.93732139
US,17064,202,41732.49529213236,1.1837787154242851,2023-03-10 04:21:03,45.69804958,-93.99514135
US,1781,11,35684.23161691044,0.617630544637844,2023-03-10 04:21:03,45.42712824,-96.41403739
US,21404,126,31637.91701772279,0.5886750140160718,2023-03-10 04:21:03,44.03554215,-94.06699781
US,7995,90,31969.769673704413,1.125703564727955,2023-03-10 04:21:03,44.24205652,-94.72562874
US,11461,124,31950.60076384824,1.0819300235581537,2023-03-10 04:21:03,46.59180601,-92.67601019
US,32053,145,30500.81359609474,0.45237575265965746,2023-03-10 04:21:03,44.82017001,-93.8009918
US,8642,96,29020.450653144835,1.11085396898866,2023-03-10 04:21:03,46.95043611,-94.32603968
US,3828,55,32440.67796610169,1.4367816091954022,2023-03-10 04:21:03,45.02343421,-95.56403693
US,17290,135,30559.04134042666,0.7807981492192019,2023-03-10 04:21:03,45.5021011,-92.90861945
US,23726,140,36943.72644888044,0.5900699654387591,2023-03-10 04:21:03,46.89289518,-96.48761922
US,2543,32,28838.73894307099,1.2583562721195438,2023-03-10 04:21:03,47.57992111,-95.37790562
US,826,6,15119.897492220392,0.7263922518159807,2023-03-10 04:21:03,47.90504893,-90.52629546
US,3796,43,33904.9660593069,1.1327713382507902,2023-03-10 04:21:03,44.00715262,-95.18138802
US,19391,190,29807.08631158251,0.9798360063947192,2023-03-10 04:21:03,46.48096553,-94.06755609
US,137144,912,31966.733563158912,0.6649944583795135,2023-03-10 04:21:03,44.67172617,-93.06299363
US,6739,24,32191.6499474539,0.3561359252114557,2023-03-10 04:21:03,44.02238415,-92.86244324
US,13432,140,35216.69594399727,1.042287075640262,2023-03-10 04:21:03,45.93348491,-95.45335469
US,4474,61,32769.35472057424,1.3634331694233348,2023-03-10 04:21:03,43.67381499,-93.94787458
US,5885,36,27934.684577775668,0.6117247238742566,2023-03-10 04:21:03,43.67394126,-92.08980382
US,10580,91,34939.40094448664,0.8601134215500945,2023-03-10 04:21:03,43.67385583,-93.34884422
US,15617,155,33700.90634441088,0.9925081641800602,2023-03-10 04:21:03,44.40849741,-92.7234195
US,1822,16,30509.04219691896,0.8781558726673985,2023-03-10 04:21:03,45.93424769,-96.01139609
US,386090,2952,30500.622905052205,0.764588567432464,2023-03-10 04:21:03,45.00761521,-93.47694895
US,5497,28,29553.763440860213,0.5093687465890486,2023-03-10 04:21:03,43.67129565,-91.49143057
US,6122,70,28486.34312037597,1.1434171839268212,2023-03-10 04:21:03,47.10778564,-94.91693868
US,11756,132,28958.518080599075,1.1228308948621981,2023-03-10 04:21:03,45.56181234,-93.29487636
US,13638,175,30219.366275204964,1.283179351811116,2023-03-10 04:21:03,47.51009045,-93.63092229
US,2675,22,27168.393256144627,0.822429906542056,2023-03-10 04:21:03,43.67423373,-95.15398258
US,4362,62,26700.128542572074,1.4213663457129757,2023-03-10 04:21:03,45.9459309,-93.29275192
US,15945,152,36910.57663371837,0.9532768893069928,2023-03-10 04:21:03,45.1526059,-95.00586446
US,1253,32,29153.09446254072,2.5538707102952913,2023-03-10 04:21:03,48.77754106,-96.78317184
US,3717,44,30394.96279336005,1.183750336292709,2023-03-10 04:21:03,48.24539665,-93.78352843
US,2201,31,33232.67401479692,1.408450704225352,2023-03-10 04:21:03,44.9973857,-96.17488219
US,2651,35,24913.07207969176,1.3202565069784986,2023-03-10 04:21:03,47.64270764,-91.44557998
US,927,7,24786.096256684494,0.7551240560949298,2023-03-10 04:21:03,48.77217001,-94.90274472
US,7498,55,25956.31252812684,0.7335289410509469,2023-03-10 04:21:03,44.37136597,-93.72844721
US,1520,7,26955.13388898741,0.4605263157894737,2023-03-10 04:21:03,44.41311883,-96.26688165
US,8301,82,32586.16628719479,0.9878327912299723,2023-03-10 04:21:03,44.41327865,-95.83806103
US,2190,19,39623.66564139678,0.867579908675799,2023-03-10 04:21:03,47.32557075,-95.80921485
US,2530,25,27099.40017137961,0.9881422924901185,2023-03-10 04:21:03,48.35825983,-96.37017407
US,6695,76,34014.12386323223,1.1351755041075429,2023-03-10 04:21:03,43.67429718,-94.55099908
US,13049,122,36355.27818794751,0.9349375431067515,2023-03-10 04:21:03,44.82367677,-94.27287017
US,7209,83,31043.83774007407,1.1513386045221252,2023-03-10 04:21:03,45.12328869,-94.52839455
US,8464,135,32210.678540168206,1.5949905482041589,2023-03-10 04:21:03,45.93705297,-93.63236823
US,11179,120,33484.09512969508,1.0734412738169783,2023-03-10 04:21:03,46.01265363,-94.27341528
US,13867,83,34613.8485347711,0.598543304247494,2023-03-10 04:21:03,43.67142874,-92.75234549
US,2401,22,29301.928240175737,0.9162848812994585,2023-03-10 04:21:03,44.02216709,-95.76328482
